timeStamp,elapsed,label,responseMessage
1354360719635,160,listMovieByCategory,OK
1354360719795,8,listCategories,OK
1354360719809,19,listMovieByCategory,OK
1354360719834,5,viewCart,OK
1354360719804,97,listMovieByCategory,OK
1354360719904,9,viewCart,OK
1354360719804,111,viewCart,OK
1354360714437,6124,searchMovie,OK
1354360720567,37,searchUser,OK
1354360720674,22,signInUser,OK
1354360720698,4,listCategories,OK
1354360720707,27,listMovieByCategory,OK
1354360720740,15,viewCart,OK
1354360716971,4111,searchMovie,OK
1354360721087,33,searchUser,OK
1354360721127,16,signInUser,OK
1354360721146,15,listCategories,OK
1354360721165,16,listMovieByCategory,OK
1354360721186,17,viewCart,OK
1354360715816,5626,searchMovie,OK
1354360721447,35,searchUser,OK
1354360721488,16,signInUser,OK
1354360721507,14,listCategories,OK
1354360721530,25,listMovieByCategory,OK
1354360721560,10,viewCart,OK
1354360715134,7171,searchMovie,OK
1354360722312,72,searchUser,OK
1354360722391,15,signInUser,OK
1354360722409,14,listCategories,OK
1354360722427,25,listMovieByCategory,OK
1354360722458,15,viewCart,OK
1354360715967,7314,searchMovie,OK
1354360723303,33,searchUser,OK
1354360723343,15,signInUser,OK
1354360723360,5,listCategories,OK
1354360723369,25,listMovieByCategory,OK
1354360723400,15,viewCart,OK
1354360717253,6595,searchMovie,OK
1354360723854,33,searchUser,OK
1354360723893,5,signInUser,OK
1354360723901,14,listCategories,OK
1354360723920,15,listMovieByCategory,OK
1354360723943,15,viewCart,OK
1354360719216,5758,searchMovie,OK
1354360724979,25,searchUser,OK
1354360725011,5,signInUser,OK
1354360725018,5,listCategories,OK
1354360725027,57,listMovieByCategory,OK
1354360725090,277,viewCart,OK
1354360721206,5355,searchMovie,OK
1354360726567,21,searchUser,OK
1354360726595,67,signInUser,OK
1354360726664,5,listCategories,OK
1354360720758,5924,searchMovie,OK
1354360726687,16,listMovieByCategory,OK
1354360726708,6,viewCart,OK
1354360726688,33,searchUser,OK
1354360726731,15,signInUser,OK
1354360726748,6,listCategories,OK
1354360726758,26,listMovieByCategory,OK
1354360726789,15,viewCart,OK
1354360721572,5463,searchMovie,OK
1354360727041,32,searchUser,OK
1354360727079,15,signInUser,OK
1354360727096,15,listCategories,OK
1354360727115,25,listMovieByCategory,OK
1354360727146,5,viewCart,OK
1354360722475,4821,searchMovie,OK
1354360727301,21,searchUser,OK
1354360727329,15,signInUser,OK
1354360727347,4,listCategories,OK
1354360727355,15,listMovieByCategory,OK
1354360727375,15,viewCart,OK
1354360719917,8336,searchMovie,OK
1354360728261,22,searchUser,OK
1354360728289,30,signInUser,OK
1354360728321,32,listCategories,OK
1354360728358,25,listMovieByCategory,OK
1354360728389,16,viewCart,OK
1354360723961,4745,searchMovie,OK
1354360728712,21,searchUser,OK
1354360728740,5,signInUser,OK
1354360728748,4,listCategories,OK
1354360728756,55,listMovieByCategory,OK
1354360728817,138,viewCart,OK
1354360719842,9293,searchMovie,OK
1354360729140,32,searchUser,OK
1354360729179,15,signInUser,OK
1354360729196,15,listCategories,OK
1354360719916,9322,searchMovie,OK
1354360729283,31,listMovieByCategory,OK
1354360729321,17,viewCart,OK
1354360729283,75,searchUser,OK
1354360729365,15,signInUser,OK
1354360729382,15,listCategories,OK
1354360729401,14,listMovieByCategory,OK
1354360729421,41,viewCart,OK
1354360726716,5425,searchMovie,OK
1354360732147,201,searchUser,OK
1354360732356,21,signInUser,OK
1354360732380,4,listCategories,OK
1354360732388,95,listMovieByCategory,OK
1354360732489,6,viewCart,OK
1354360725370,7332,searchMovie,OK
1354360732707,32,searchUser,OK
1354360732748,15,signInUser,OK
1354360732765,57,listCategories,OK
1354360732826,62,listMovieByCategory,OK
1354360723418,9490,searchMovie,OK
1354360727393,5533,searchMovie,OK
1354360732913,23,searchUser,OK
1354360732894,49,viewCart,OK
1354360732943,12,signInUser,OK
1354360732931,27,searchUser,OK
1354360732965,5,signInUser,OK
1354360732972,4,listCategories,OK
1354360732958,22,listCategories,OK
1354360732981,15,listMovieByCategory,OK
1354360733038,6,viewCart,OK
1354360732985,58,listMovieByCategory,OK
1354360733048,18,viewCart,OK
1354360726807,6404,searchMovie,OK
1354360733219,23,searchUser,OK
1354360733248,7,signInUser,OK
1354360733258,4,listCategories,OK
1354360733267,23,listMovieByCategory,OK
1354360733295,15,viewCart,OK
1354360727153,6432,searchMovie,OK
1354360733591,22,searchUser,OK
1354360733631,18,signInUser,OK
1354360733652,4,listCategories,OK
1354360733661,23,listMovieByCategory,OK
1354360733715,175,viewCart,OK
1354360728408,6659,searchMovie,OK
1354360735163,44,searchUser,OK
1354360735223,16,signInUser,OK
1354360735253,5,listCategories,OK
1354360735269,25,listMovieByCategory,OK
1354360735309,62,viewCart,OK
1354360729465,6598,searchMovie,OK
1354360728957,7242,searchMovie,OK
1354360736079,126,searchUser,OK
1354360736222,10,signInUser,OK
1354360736222,30,searchUser,OK
1354360736244,27,listCategories,OK
1354360736269,7,signInUser,OK
1354360736297,12,listCategories,OK
1354360736293,15,listMovieByCategory,OK
1354360736332,14,listMovieByCategory,OK
1354360736333,26,viewCart,OK
1354360736379,51,viewCart,OK
1354360729341,7133,searchMovie,OK
1354360736490,21,searchUser,OK
1354360736527,14,signInUser,OK
1354360736554,16,listCategories,OK
1354360736583,34,listMovieByCategory,OK
1354360736632,15,viewCart,OK
1354360733046,4635,searchMovie,OK
1354360737697,213,searchUser,OK
1354360737927,16,signInUser,OK
1354360737955,4,listCategories,OK
1354360737971,14,listMovieByCategory,OK
1354360738002,16,viewCart,OK
1354360732498,6546,searchMovie,OK
1354360739059,31,searchUser,OK
1354360739107,5,signInUser,OK
1354360739124,14,listCategories,OK
1354360739150,27,listMovieByCategory,OK
1354360739196,15,viewCart,OK
1354360733893,6978,searchMovie,OK
1354360740887,21,searchUser,OK
1354360740923,17,signInUser,OK
1354360740951,4,listCategories,OK
1354360740967,14,listMovieByCategory,OK
1354360741002,15,viewCart,OK
1354360733313,7916,searchMovie,OK
1354360733068,8221,searchMovie,OK
1354360732945,8344,searchMovie,OK
1354360741245,73,searchUser,OK
1354360741335,21,signInUser,OK
1354360741314,59,searchUser,OK
1354360741369,8,listCategories,OK
1354360741390,14,signInUser,OK
1354360741316,73,searchUser,OK
1354360741390,37,listMovieByCategory,OK
1354360741424,9,listCategories,OK
1354360741424,31,signInUser,OK
1354360741456,19,listMovieByCategory,OK
1354360741453,13,viewCart,OK
1354360736379,5113,searchMovie,OK
1354360741513,24,viewCart,OK
1354360741512,74,listCategories,OK
1354360741513,87,searchUser,OK
1354360741672,15,signInUser,OK
1354360741699,4,listCategories,OK
1354360741647,172,listMovieByCategory,OK
1354360741715,111,listMovieByCategory,OK
1354360741844,5,viewCart,OK
1354360741844,17,viewCart,OK
1354360735383,6497,searchMovie,OK
1354360741929,132,searchUser,OK
1354360742079,15,signInUser,OK
1354360742106,4,listCategories,OK
1354360742123,15,listMovieByCategory,OK
1354360742153,16,viewCart,OK
1354360736442,5980,searchMovie,OK
1354360742439,32,searchUser,OK
1354360742487,14,signInUser,OK
1354360742544,14,listCategories,OK
1354360742570,14,listMovieByCategory,OK
1354360742599,15,viewCart,OK
1354360738030,5878,searchMovie,OK
1354360736675,7286,searchMovie,OK
1354360743975,108,searchUser,OK
1354360743923,174,searchUser,OK
1354360744099,17,signInUser,OK
1354360744112,12,signInUser,OK
1354360744139,5,listCategories,OK
1354360744153,5,listCategories,OK
1354360744174,53,listMovieByCategory,OK
1354360744183,54,listMovieByCategory,OK
1354360744266,11,viewCart,OK
1354360744268,28,viewCart,OK
1354360739238,6339,searchMovie,OK
1354360745591,30,searchUser,OK
1354360745637,16,signInUser,OK
1354360745665,4,listCategories,OK
1354360745683,32,listMovieByCategory,OK
1354360745729,15,viewCart,OK
1354360741028,6632,searchMovie,OK
1354360747673,39,searchUser,OK
1354360747727,5,signInUser,OK
1354360747743,4,listCategories,OK
1354360747759,47,listMovieByCategory,OK
1354360747820,15,viewCart,OK
1354360744295,4037,searchMovie,OK
1354360748345,31,searchUser,OK
1354360748392,14,signInUser,OK
1354360748418,5,listCategories,OK
1354360748435,20,listMovieByCategory,OK
1354360748471,7,viewCart,OK
1354360741646,7011,searchMovie,OK
1354360742181,6523,searchMovie,OK
1354360748670,39,searchUser,OK
1354360748730,9,signInUser,OK
1354360748727,34,searchUser,OK
1354360748750,17,listCategories,OK
1354360748777,13,signInUser,OK
1354360748802,97,listCategories,OK
1354360748792,110,listMovieByCategory,OK
1354360741872,7049,searchMovie,OK
1354360748920,28,listMovieByCategory,OK
1354360742626,6334,searchMovie,OK
1354360748965,44,viewCart,OK
1354360748974,52,searchUser,OK
1354360748937,105,searchUser,OK
1354360748922,137,viewCart,OK
1354360749042,30,signInUser,OK
1354360749059,15,signInUser,OK
1354360749129,5,listCategories,OK
1354360749129,17,listCategories,OK
1354360749146,18,listMovieByCategory,OK
1354360749158,46,listMovieByCategory,OK
1354360749220,15,viewCart,OK
1354360749179,67,viewCart,OK
1354360741926,7734,searchMovie,OK
1354360749676,31,searchUser,OK
1354360749722,15,signInUser,OK
1354360749748,5,listCategories,OK
1354360749765,13,listMovieByCategory,OK
1354360749792,4,viewCart,OK
1354360741512,8665,searchMovie,OK
1354360750191,23,searchUser,OK
1354360750229,15,signInUser,OK
1354360750256,14,listCategories,OK
1354360750282,13,listMovieByCategory,OK
1354360750310,34,viewCart,OK
1354360744312,7800,searchMovie,OK
1354360752127,24,searchUser,OK
1354360752166,5,signInUser,OK
1354360752182,102,listCategories,OK
1354360752295,13,listMovieByCategory,OK
1354360752322,5,viewCart,OK
1354360745757,6655,searchMovie,OK
1354360752427,31,searchUser,OK
1354360752475,15,signInUser,OK
1354360752502,17,listCategories,OK
1354360752531,36,listMovieByCategory,OK
1354360752582,16,viewCart,OK
1354360749128,5400,searchMovie,OK
1354360747846,6730,searchMovie,OK
1354360754543,65,searchUser,OK
1354360754624,5,signInUser,OK
1354360754594,43,searchUser,OK
1354360749022,5626,searchMovie,OK
1354360754654,7,signInUser,OK
1354360754645,14,listCategories,OK
1354360754675,24,searchUser,OK
1354360754678,40,listMovieByCategory,OK
1354360754715,14,signInUser,OK
1354360754676,52,listCategories,OK
1354360754746,6,viewCart,OK
1354360754756,13,listCategories,OK
1354360754781,65,listMovieByCategory,OK
1354360754860,43,viewCart,OK
1354360754764,139,listMovieByCategory,OK
1354360754926,12,viewCart,OK
1354360749808,5506,searchMovie,OK
1354360755329,22,searchUser,OK
1354360755367,131,signInUser,OK
1354360755510,4,listCategories,OK
1354360755526,13,listMovieByCategory,OK
1354360755554,5,viewCart,OK
1354360750356,5670,searchMovie,OK
1354360756041,21,searchUser,OK
1354360756078,5,signInUser,OK
1354360756095,4,listCategories,OK
1354360756111,21,listMovieByCategory,OK
1354360756146,17,viewCart,OK
1354360748490,8914,searchMovie,OK
1354360757419,32,searchUser,OK
1354360757531,18,signInUser,OK
1354360757656,14,listCategories,OK
1354360757682,22,listMovieByCategory,OK
1354360757719,16,viewCart,OK
1354360752338,5515,searchMovie,OK
1354360757872,30,searchUser,OK
1354360757918,5,signInUser,OK
1354360749257,9046,searchMovie,OK
1354360758318,21,searchUser,OK
1354360758357,20,signInUser,OK
1354360758389,4,listCategories,OK
1354360749258,9194,searchMovie,OK
1354360758467,21,searchUser,OK
1354360758405,13,listMovieByCategory,OK
1354360758511,5,viewCart,OK
1354360758511,26,signInUser,OK
1354360758548,22,listCategories,OK
1354360758582,14,listMovieByCategory,OK
1354360758610,5,viewCart,OK
1354360752637,6523,searchMovie,OK
1354360759175,24,searchUser,OK
1354360759222,10,signInUser,OK
1354360754925,5347,searchMovie,OK
1354360754767,5593,searchMovie,OK
1354360760374,145,searchUser,OK
1354360760535,4,signInUser,OK
1354360760551,13,listCategories,OK
1354360760285,288,searchUser,OK
1354360760575,18,listMovieByCategory,OK
1354360760608,8,viewCart,OK
1354360760610,57,signInUser,OK
1354360760710,4,listCategories,OK
1354360760726,21,listMovieByCategory,OK
1354360755571,5202,searchMovie,OK
1354360760761,25,viewCart,OK
1354360760805,21,searchUser,OK
1354360760842,4,signInUser,OK
1354360760858,4,listCategories,OK
1354360760873,13,listMovieByCategory,OK
1354360760900,5,viewCart,OK
1354360756175,6002,searchMovie,OK
1354360762191,21,searchUser,OK
1354360762227,5,signInUser,OK
1354360762244,4,listCategories,OK
1354360762260,13,listMovieByCategory,OK
1354360762288,5,viewCart,OK
1354360754950,7482,searchMovie,OK
1354360762448,21,searchUser,OK
1354360762484,5,signInUser,OK
1354360757747,5967,searchMovie,OK
1354360763728,21,searchUser,OK
1354360760627,3134,searchMovie,OK
1354360763765,6,signInUser,OK
1354360763799,22,searchUser,OK
1354360763837,5,signInUser,OK
1354360758627,5598,searchMovie,OK
1354360764240,21,searchUser,OK
1354360764277,5,signInUser,OK
1354360758527,5771,searchMovie,OK
1354360764315,21,searchUser,OK
1354360764352,5,signInUser,OK
1354360764368,5,listCategories,OK
1354360764385,13,listMovieByCategory,OK
1354360764412,5,viewCart,OK
1354360760808,4182,searchMovie,OK
1354360765003,32,searchUser,OK
1354360765051,5,signInUser,OK
1354360760916,4231,searchMovie,OK
1354360765155,20,searchUser,OK
1354360765191,4,signInUser,OK
1354360762301,2984,searchMovie,OK
1354360765295,22,searchUser,OK
1354360765332,4,signInUser,OK
1354360764428,1702,searchMovie,OK
1354360766138,15,searchUser,OK
1354360766162,4,signInUser,OK
1354360881319,507,listCategories,OK
1354360881723,104,listCategories,OK
1354360881422,405,listCategories,OK
1354360881216,611,listCategories,OK
1354360881521,307,listCategories,OK
1354360881822,8,listCategories,OK
1354360881620,210,listCategories,OK
1354360881845,10,listMovieByCategory,OK
1354360881840,47,listMovieByCategory,OK
1354360881840,70,listMovieByCategory,OK
1354360881863,80,viewCart,OK
1354360881836,118,listMovieByCategory,OK
1354360881843,97,listMovieByCategory,OK
1354360881921,51,listCategories,OK
1354360881970,10,viewCart,OK
1354360881843,166,listMovieByCategory,OK
1354360881842,159,listMovieByCategory,OK
1354360881982,45,listMovieByCategory,OK
1354360882029,11,viewCart,OK
1354360882042,7,viewCart,OK
1354360882123,9,listCategories,OK
1354360882021,122,listCategories,OK
1354360882162,31,listMovieByCategory,OK
1354360882142,114,listMovieByCategory,OK
1354360882032,300,viewCart,OK
1354360882329,10,viewCart,OK
1354360881930,407,viewCart,OK
1354360882330,14,viewCart,OK
1354360881971,380,viewCart,OK
1354360881898,446,viewCart,OK
1354360882370,3488,searchMovie,OK
1354360885874,87,searchUser,OK
1354360885981,26,signInUser,OK
1354360886019,14,listCategories,OK
1354360886045,62,listMovieByCategory,OK
1354360886122,6,viewCart,OK
1354360882059,5033,searchMovie,OK
1354360882371,4977,searchMovie,OK
1354360887373,105,searchUser,OK
1354360887107,371,searchUser,OK
1354360887502,16,signInUser,OK
1354360887503,5,signInUser,OK
1354360887530,5,listCategories,OK
1354360887531,18,listCategories,OK
1354360887563,30,listMovieByCategory,OK
1354360887547,74,listMovieByCategory,OK
1354360887619,6,viewCart,OK
1354360887637,16,viewCart,OK
1354360882371,5998,searchMovie,OK
1354360888397,27,searchUser,OK
1354360888448,33,signInUser,OK
1354360888494,14,listCategories,OK
1354360888521,15,listMovieByCategory,OK
1354360888552,16,viewCart,OK
1354360882369,6467,searchMovie,OK
1354360888851,32,searchUser,OK
1354360888900,14,signInUser,OK
1354360888926,4,listCategories,OK
1354360888943,27,listMovieByCategory,OK
1354360888985,16,viewCart,OK
1354360886140,3724,searchMovie,OK
1354360889880,22,searchUser,OK
1354360889919,5,signInUser,OK
1354360889936,4,listCategories,OK
1354360889953,136,listMovieByCategory,OK
1354360890104,15,viewCart,OK
1354360881964,8837,searchMovie,OK
1354360890817,22,searchUser,OK
1354360890856,15,signInUser,OK
1354360890884,15,listCategories,OK
1354360890912,25,listMovieByCategory,OK
1354360890955,15,viewCart,OK
1354360882019,9084,searchMovie,OK
1354360891118,32,searchUser,OK
1354360891166,15,signInUser,OK
1354360891193,45,listCategories,OK
1354360891250,15,listMovieByCategory,OK
1354360891283,5,viewCart,OK
1354360882368,8924,searchMovie,OK
1354360891311,84,searchUser,OK
1354360891412,15,signInUser,OK
1354360891439,15,listCategories,OK
1354360891466,15,listMovieByCategory,OK
1354360891496,16,viewCart,OK
1354360882050,9547,searchMovie,OK
1354360891612,33,searchUser,OK
1354360891661,51,signInUser,OK
1354360891724,14,listCategories,OK
1354360891750,15,listMovieByCategory,OK
1354360891780,16,viewCart,OK
1354360882370,10521,searchMovie,OK
1354360892907,233,searchUser,OK
1354360893157,16,signInUser,OK
1354360893186,15,listCategories,OK
1354360893213,15,listMovieByCategory,OK
1354360893244,5,viewCart,OK
1354360889013,5438,searchMovie,OK
